-0.83333,0.095377,0.38814
-0.13313,0.80647,0.74431
0.083333,0.79169,-0.78047
0.16667,1,-0.61468
-0.91667,0.08437,0.1963
0.21483,0.12509,-0.84424
0.24576,0.54171,-0.82493
0.24576,0.45839,-0.88466
0.24576,0.83571,-0.6407
0.17673,0.87987,-0.67292
0.96113,0.87987,-0.021226
-0.97965,0.43337,0.025067
-0.33333,0.91668,0.53013
-0.16667,0.13976,0.74966
-0.25,0.87501,0.60397
-0.083333,0.6667,0.85935
0.62984,0.041763,-0.86325
-0.25,1,0.56125
-0.53781,0.29174,0.70581
-0.58333,0.95834,0.33078
-0.53781,0.6014,0.49291
0.28959,0.54171,-0.77892
-0.98217,0.24179,0.032391
0.083333,0.65046,-0.87976
-0.50612,0.13976,0.89947
-0.5,0.6667,0.49788
0.21483,0.08437,-0.77632
0.16667,0.1405,-0.75051
0.083333,0.095377,-0.35853
-0.33333,0.1405,0.99291
0.28959,0.54589,-0.78478
0.91595,0.50005,-0.10025
-0.2122,0.095377,0.77376
0.24576,0.62504,-0.75951
-0.083333,0.70836,0.84275
-0.97181,0.03146,0.089773
0.5,0.91668,-0.41294
-0.98217,0.43337,0.028503
0.21764,0.95834,-0.60121
-0.50612,0.16675,0.8821
0.28959,0.1405,-0.97132
0.5,0.58518,-0.53959
0.21483,0.37506,-0.9642
0,0.8354,-0.0036132
0.17673,0.29174,-0.98641
0.083333,0.03146,-0.28207
0.21764,0.87501,-0.63627
0.21483,1,-0.57799
0.25,0.83571,-0.63129
-0.51165,0.85737,0.41015
-0.13313,0.45839,0.95565
-0.083333,0.16675,0.49344
-0.25,0.049858,0.78556
0.33333,0.1405,-0.99046
-0.75,0.049858,0.63789
0.21483,0.75193,-0.71046
-0.14208,0.43337,0.9673
0.75,0.54171,-0.28994
0.054868,0.35256,-0.90221
0.41667,0.70836,-0.54422
-0.92882,0.62504,0.070164
-0.83333,0.45839,0.22119
-0.72062,0.16675,0.55151
-0.83333,0.13976,0.36264
0.77247,0.13976,-0.4807
-0.51165,0.80647,0.42593
-0.33333,0.70836,0.62964
1,0.25007,0.0055992
-0.5,1,0.38358
0.91595,0.16675,-0.1667
0.41667,0.20841,-0.93765
0.58333,0.58337,-0.46223
-0.035539,0.79169,0.82536
0.91667,0.79169,-0.071816
0.33333,0.91668,-0.54569
-0.5,0.3334,0.72272
-0.97181,0.54589,0.044773
0.41667,0.0001,-0.9671
-1,0.97209,-0.0037616
-0.13313,0.94317,0.66303
0.33333,0.6014,-0.70707
-0.58333,0.91668,0.3321
-0.51165,0.97209,0.37707
-0.25,0.65046,0.73459
0.054868,0.1405,-0.2948
-0.92882,0.049858,0.19667
0.33333,0.79169,-0.59072
-0.91667,0.54171,0.099486
-0.97965,0.25007,0.039021
0.79282,0.87501,-0.17328
0.16667,0.75003,-0.73651
-0.2122,0.0001,0.6111
0.25,0.75193,-0.67676
-0.53781,0.95834,0.35381
0.62984,0.79169,-0.33511
-1,0.049858,0.002575
0.21483,0.59342,-0.80354
-0.91667,0.13976,0.18183
-0.80911,0.75193,0.18532
-0.13313,0.70836,0.79521
-0.66667,0.03146,0.82381
0.62984,0.41673,-0.49546
0.083333,0.35256,-0.95734
-0.14208,0.13976,0.65512
0.5,0.41673,-0.64804
0.25,0.59342,-0.76801
-0.5,0.85737,0.42355
0.79282,0.6667,-0.20131
-0.97181,0.3334,0.043479
0.96113,0.75193,-0.043429
0.75,0.3334,-0.38293
-0.97181,0.50005,0.02967
1,0.91668,0.0064371
0.5,0.54171,-0.56914
-1,0.94317,0.00053396
-0.51165,0.64803,0.48858
-0.75,0.64803,0.25607
-0.80911,0.83335,0.15571
0.44998,0.54171,-0.6235
-0.25,0.97209,0.57508
-0.98217,0.97209,0.023775
-0.5,0.32147,0.73633
0.66667,0.64803,-0.34121
0.24576,0.85737,-0.61969
0.77247,0.66768,-0.22531
0.83333,0.03146,-0.47403
-0.50612,0.37506,0.66822
0.91595,0.12509,-0.19322
0.44998,0.41673,-0.7158
-0.25,0.37506,0.93092
0.21483,0.29174,-0.9948
0.054868,0.08437,-0.23598
-0.14208,0.65046,0.83775
0.083333,0.95834,-0.70069
0.16667,0.91668,-0.66468
-0.97181,0.94317,0.01987
0.21483,0.75003,-0.7127
-0.92882,0.95834,0.057174
-0.58333,0.3334,0.61276
0.21483,0.03146,-0.68343
0.21483,0.50005,-0.87421
-0.33333,0.32147,0.91228
-0.97965,0.08437,0.046944
-0.75,0.62504,0.25835
-0.97181,0.45839,0.040834
-0.25,0.50005,0.84668
-0.53781,0.85737,0.38029
0.91595,0.65046,-0.073853
0.91667,0.32147,-0.13173
-0.2122,0.58337,0.82087
0.62984,0.16675,-0.70668
0.25,0.13976,-0.93153
-0.13313,0.24179,0.87891
-0.98217,0.87987,0.016318
0.33333,0.45839,-0.80058
-0.83333,0.65046,0.17926
0.62984,0.75003,-0.34261
-0.72062,0.6014,0.29132
0.96113,0.35256,-0.057879
-0.33333,0.29174,0.94434
-0.41667,0.79169,0.52367
-0.41667,0.97209,0.44853
-0.41667,0.59342,0.61071
-0.50612,0.24179,0.81028
-0.51165,0.62504,0.50749
-0.97181,1,0.022461
-0.50612,0.0001,1.0073
0.5,0.08437,-0.96271
-0.41667,0.095377,0.97463
-0.72062,0.94317,0.21085
-0.33333,1,0.49401
-0.75,0.83571,0.20817
-0.2122,1,0.58719
0.25,0.1405,-0.92393
0.21764,0.25007,-0.98908
1,0.41673,0.0068288
-0.50612,0.20841,0.8341
-0.91667,0.25007,0.14394
-0.80911,0.65046,0.19228
0.77247,0.6014,-0.25115
-0.16667,0.25007,0.94415
-0.75,0.25007,0.42232
-0.83333,0.1405,0.35502
-0.66667,0.1405,0.68274
0.79282,0.58337,-0.22375
-0.91667,0.45839,0.095581
-0.75,0.87501,0.21103
-0.083333,0.94317,0.70201
-0.91667,0.65046,0.088423
0.21483,0.97209,-0.5953
0.083333,0.049858,-0.30578
-0.83333,0.75003,0.1554
0.77247,0.35256,-0.33155
0.24576,0.0001,-0.69356
0.28959,0.20841,-0.99773
-0.97181,0.66768,0.020771
-0.41667,0.29174,0.85699
0.58333,0.75193,-0.37938
0.21764,0.35256,-0.97087
0.44998,0.97209,-0.41962
0.17673,0.80647,-0.70972
0.24576,0.87501,-0.62185
-0.083333,0.75193,0.82404
0.33333,0.94317,-0.52099
0.66667,0.62504,-0.35011
-0.13313,0.64803,0.83847
0.83333,0.8354,-0.14362
-0.97181,0.75193,0.024414
0.054868,0.16675,-0.34587
-0.2122,0.13976,0.86248
-0.80911,0.24179,0.34453
0.66667,0.58518,-0.36387
0.21483,0.6667,-0.76458
0.83333,0.65046,-0.17104
0.054868,0.83335,-0.77861
-0.92882,0.20841,0.14498
-0.91667,0.50005,0.09331
-0.83333,0.95834,0.13087
0.083333,0.041763,-0.29817
-0.083333,0.083425,0.34657
-0.035539,0.94317,0.7391
-0.98217,0.54589,0.017146
-0.97965,0.97209,0.0051916
-0.16667,0.049858,0.56772
-0.16667,0.32147,0.98457
0.083333,0.70836,-0.84083
-0.083333,0.08437,0.3515
-0.66667,0.29174,0.52633
0,0.94317,0.0021724
0.66667,0.25007,-0.55951
0.96113,0.95834,-0.029039
-0.97181,0.35256,0.042398
-0.75,0.29174,0.39896
-0.91667,0.87501,0.074592
-0.97181,0.58337,0.040696
-0.80911,0.43337,0.25491
0.16667,0.41673,-0.96451
0.083333,0.08437,-0.34326
0.83333,0.94317,-0.12573
-0.41667,0.64803,0.58645
0,0.43337,-0.0029909
-0.14208,0.20841,0.82909
0.054868,0.20841,-0.436
-0.16667,0.59342,0.85559
-0.13313,0.95834,0.65308
